sales_record_id,sales_order_id,created_date,created_time,last_updated_date,last_updated_time,sales_staff_id,counterparty_id,units_sold,unit_price,currency_id,design_id,agreed_payment_date,agreed_delivery_date,agreed_delivery_location_id
98511,206,2022-12-28,18:24:09.926000,2022-12-28,18:24:09.926000,4,13,21072,2.36,3,8,2022-12-31,2023-01-02,5
98512,207,2022-12-29,08:35:10.244000,2022-12-29,08:35:10.244000,10,18,58340,2.94,2,6,2023-01-02,2023-01-03,16
98513,208,2022-12-29,11:05:09.869000,2022-12-29,11:05:09.869000,8,19,77061,3.14,3,23,2023-01-01,2022-12-31,4
98514,209,2022-12-29,11:24:10.190000,2022-12-29,11:24:10.190000,8,14,66603,3.01,2,19,2023-01-02,2022-12-29,2
98515,210,2022-12-29,12:35:09.864000,2022-12-29,12:35:09.864000,4,18,29983,3.27,3,5,2023-01-03,2023-01-01,23
98516,211,2022-12-29,14:10:10.120000,2022-12-29,14:10:10.120000,11,10,10348,3.00,3,9,2023-01-04,2023-01-02,6
98517,212,2022-12-29,14:12:10.330000,2022-12-29,14:12:10.330000,20,7,8380,2.37,2,24,2023-01-03,2023-01-02,6
98518,213,2022-12-29,14:55:10.629000,2022-12-29,14:55:10.629000,2,16,47257,2.50,2,28,2023-01-01,2022-12-30,21
98519,214,2022-12-29,15:27:10.242000,2022-12-29,15:27:10.242000,6,6,39817,2.64,3,34,2023-01-03,2023-01-01,2
98520,215,2022-12-30,09:51:10.103000,2022-12-30,09:51:10.103000,9,18,84944,3.67,2,13,2023-01-02,2023-01-01,25
98521,216,2022-12-30,11:46:10.264000,2022-12-30,11:46:10.264000,16,6,60430,2.91,3,34,2023-01-01,2023-01-03,17
98522,85,2022-12-13,18:34:09.873000,2022-12-13,18:34:09.873000,2,12,29438,2.63,2,17,2022-12-18,2023-01-06,27
98523,217,2022-12-30,14:35:10.286000,2022-12-30,14:35:10.286000,7,14,37052,3.20,3,19,2022-12-31,2023-01-04,13
98524,218,2022-12-30,15:02:09.860000,2022-12-30,15:02:09.860000,19,13,17366,3.50,2,20,2023-01-01,2022-12-31,4
98525,219,2022-12-30,16:18:10.393000,2022-12-30,16:18:10.393000,14,15,55044,2.91,3,42,2023-01-01,2023-01-05,15
98526,220,2022-12-30,16:28:10.121000,2022-12-30,16:28:10.121000,9,19,46833,2.77,3,30,2023-01-03,2023-01-04,26
98527,221,2022-12-30,18:01:10.164000,2022-12-30,18:01:10.164000,9,16,79771,2.23,2,19,2022-12-31,2023-01-04,29
98528,222,2023-01-02,10:05:10.262000,2023-01-02,10:05:10.262000,8,7,93490,2.89,3,20,2023-01-07,2023-01-06,7
98529,223,2023-01-02,10:11:09.966000,2023-01-02,10:11:09.966000,16,20,34295,3.91,3,30,2023-01-04,2023-01-06,21
98530,164,2022-12-22,15:35:09.924000,2022-12-22,15:35:09.924000,8,8,23419,3.80,3,15,2022-12-24,2022-12-26,30
98531,197,2022-12-27,18:27:10.276000,2022-12-27,18:27:10.276000,19,8,70553,3.63,3,10,2022-12-31,2023-02-05,20
98532,167,2022-12-22,17:24:09.958000,2022-12-22,17:24:09.958000,14,3,46858,2.68,2,15,2022-12-24,2023-10-16,12
98533,224,2023-01-02,10:55:10.265000,2023-01-02,10:55:10.265000,10,2,10070,3.66,2,39,2023-01-04,2023-01-04,27
98534,225,2023-01-02,12:55:10.263000,2023-01-02,12:55:10.263000,8,8,18243,3.42,3,18,2023-01-03,2023-01-09,4
98535,226,2023-01-02,13:07:10.205000,2023-01-02,13:07:10.205000,17,9,69988,3.18,3,4,2023-01-04,2023-01-08,15
98536,227,2023-01-02,13:43:10.172000,2023-01-02,13:43:10.172000,16,18,52518,3.73,2,31,2023-01-08,2023-01-07,25
98537,228,2023-01-02,13:46:10.081000,2023-01-02,13:46:10.081000,10,2,73416,3.42,2,19,2023-01-06,2023-01-07,19
98538,229,2023-01-02,13:54:10.323000,2023-01-02,13:54:10.323000,19,19,97131,2.98,3,29,2023-01-05,2023-01-08,11
98539,230,2023-01-02,14:02:10.213000,2023-01-02,14:02:10.213000,6,9,72653,2.09,3,41,2023-01-05,2023-01-03,29
98540,231,2023-01-02,14:03:10.001000,2023-01-02,14:03:10.001000,9,8,62093,3.61,3,11,2023-01-05,2023-01-06,3
98541,232,2023-01-02,14:25:10.312000,2023-01-02,14:25:10.312000,19,13,64649,2.10,2,10,2023-01-02,2023-01-08,29
98542,233,2023-01-02,14:28:09.895000,2023-01-02,14:28:09.895000,14,14,3017,2.22,2,27,2023-01-03,2023-01-07,17
98543,235,2023-01-02,15:16:10.267000,2023-01-02,15:16:10.267000,5,19,26348,3.73,3,43,2023-01-07,2023-01-05,27
98544,236,2023-01-02,15:22:09.863000,2023-01-02,15:22:09.863000,18,14,97713,2.81,3,41,2023-01-04,2023-01-07,2
98545,237,2023-01-02,15:43:10.183000,2023-01-02,15:43:10.183000,12,16,73335,3.84,2,3,2023-01-08,2023-01-08,14
98546,238,2023-01-02,15:56:10.236000,2023-01-02,15:56:10.236000,11,5,37829,2.89,2,14,2023-01-06,2023-01-03,12
98547,239,2023-01-02,17:10:10.268000,2023-01-02,17:10:10.268000,9,20,61240,3.26,3,42,2023-01-05,2023-01-09,19
98548,240,2023-01-02,17:39:10.212000,2023-01-02,17:39:10.212000,2,15,13559,2.71,2,28,2023-01-06,2023-01-03,28
98549,241,2023-01-02,18:10:10.296000,2023-01-02,18:10:10.296000,5,9,98152,3.36,3,19,2023-01-02,2023-01-04,13
98550,242,2023-01-03,08:08:10.030000,2023-01-03,08:08:10.030000,11,19,88523,3.79,3,22,2023-01-06,2023-01-09,29
98551,243,2023-01-03,08:12:10.276000,2023-01-03,08:12:10.276000,15,4,4015,3.56,2,16,2023-01-08,2023-01-08,13
98552,244,2023-01-03,08:42:10.102000,2023-01-03,08:42:10.102000,16,11,37888,2.23,2,31,2023-01-04,2023-01-07,26
98553,245,2023-01-03,09:18:09.825000,2023-01-03,09:18:09.825000,16,16,35478,3.65,2,7,2023-01-05,2023-01-04,26
98554,246,2023-01-03,09:24:10.575000,2023-01-03,09:24:10.575000,7,16,2797,2.67,2,36,2023-01-06,2023-01-04,27
98555,247,2023-01-03,10:38:10.073000,2023-01-03,10:38:10.073000,7,10,3576,2.31,2,43,2023-01-07,2023-01-08,18
98556,248,2023-01-03,11:08:09.857000,2023-01-03,11:08:09.857000,8,17,45093,2.83,2,8,2023-01-08,2023-01-05,18
98557,249,2023-01-03,12:57:10.224000,2023-01-03,12:57:10.224000,7,5,31238,3.38,3,9,2023-01-08,2023-01-10,15
98558,250,2023-01-03,13:13:10.308000,2023-01-03,13:13:10.308000,13,12,27458,3.43,2,22,2023-01-08,2023-01-06,25
98559,251,2023-01-03,13:26:09.872000,2023-01-03,13:26:09.872000,11,16,69082,2.22,2,23,2023-01-07,2023-01-07,30
98560,252,2023-01-03,14:13:09.872000,2023-01-03,14:13:09.872000,18,17,32583,3.24,3,22,2023-01-05,2023-01-07,19
98561,253,2023-01-03,14:26:10.363000,2023-01-03,14:26:10.363000,6,15,83969,3.40,2,29,2023-01-07,2023-01-07,10
98562,254,2023-01-03,18:15:09.825000,2023-01-03,18:15:09.825000,16,9,98417,2.07,2,23,2023-01-04,2023-01-05,12
98563,255,2023-01-04,08:12:10.581000,2023-01-04,08:12:10.581000,16,11,61786,3.81,3,14,2023-01-08,2023-01-05,15
98564,256,2023-01-04,09:03:10.276000,2023-01-04,09:03:10.276000,7,20,73111,2.40,3,27,2023-01-09,2023-01-05,3
98565,257,2023-01-04,09:30:09.973000,2023-01-04,09:30:09.973000,5,6,32639,2.99,3,10,2023-01-10,2023-01-07,11
98566,258,2023-01-04,12:26:09.977000,2023-01-04,12:26:09.977000,12,9,70706,3.40,2,20,2023-01-06,2023-01-11,8
98567,259,2023-01-04,14:04:10.078000,2023-01-04,14:04:10.078000,6,15,54700,3.08,3,7,2023-01-06,2023-01-07,17
98568,189,2022-12-27,10:18:10.303000,2022-12-27,10:18:10.303000,12,20,8617,3.48,2,11,2022-12-31,2023-01-07,2
98569,260,2023-01-04,15:00:10.233000,2023-01-04,15:00:10.233000,11,9,87635,3.05,2,6,2023-01-10,2023-01-11,4
98570,261,2023-01-04,17:44:10.476000,2023-01-04,17:44:10.476000,20,19,39204,3.26,2,5,2023-01-06,2023-01-05,23
98571,262,2023-01-04,18:13:10.423000,2023-01-04,18:13:10.423000,14,13,49147,2.15,2,30,2023-01-08,2023-01-07,30
98572,263,2023-01-04,18:18:10.472000,2023-01-04,18:18:10.472000,19,14,78185,2.72,2,36,2023-01-07,2023-01-10,18
98573,264,2023-01-04,18:53:10.335000,2023-01-04,18:53:10.335000,9,16,63097,3.95,2,45,2023-01-06,2023-01-10,29
98574,265,2023-01-05,08:59:10.005000,2023-01-05,08:59:10.005000,8,18,39624,2.78,2,19,2023-01-08,2023-01-08,10
98575,266,2023-01-05,09:38:09.973000,2023-01-05,09:38:09.973000,6,14,99489,2.32,2,23,2023-01-07,2023-01-09,21
98576,267,2023-01-05,11:00:10.545000,2023-01-05,11:00:10.545000,16,16,75444,3.62,3,23,2023-01-06,2023-01-05,18
98577,268,2023-01-05,12:14:10.325000,2023-01-05,12:14:10.325000,2,14,14843,2.30,3,20,2023-01-10,2023-01-11,10
98578,269,2023-01-05,12:48:10.194000,2023-01-05,12:48:10.194000,11,18,14912,3.30,2,21,2023-01-10,2023-01-06,20
98579,270,2023-01-05,14:04:10.441000,2023-01-05,14:04:10.441000,6,17,70598,3.30,3,21,2023-01-11,2023-01-08,16
98580,271,2023-01-05,14:10:10.243000,2023-01-05,14:10:10.243000,20,8,27601,3.84,3,41,2023-01-10,2023-01-12,14
98581,272,2023-01-05,14:47:09.931000,2023-01-05,14:47:09.931000,9,3,25620,3.65,3,47,2023-01-10,2023-01-12,28
98582,273,2023-01-05,15:01:09.954000,2023-01-05,15:01:09.954000,8,12,78293,3.77,2,47,2023-01-08,2023-01-12,22
98583,274,2023-01-05,17:43:10.089000,2023-01-05,17:43:10.089000,6,3,35397,3.67,2,10,2023-01-08,2023-01-11,23
98584,275,2023-01-05,18:28:10.108000,2023-01-05,18:28:10.108000,12,6,62649,2.40,2,38,2023-01-06,2023-01-10,14
98585,276,2023-01-06,11:20:10.251000,2023-01-06,11:20:10.251000,13,9,47498,3.09,2,22,2023-01-11,2023-01-08,25
98586,277,2023-01-06,14:53:10.200000,2023-01-06,14:53:10.200000,3,4,40590,2.75,2,8,2023-01-09,2023-01-09,8
98587,278,2023-01-06,15:19:10.162000,2023-01-06,15:19:10.162000,3,13,72252,2.91,3,32,2023-01-08,2023-01-06,30
98588,279,2023-01-06,15:35:10.192000,2023-01-06,15:35:10.192000,7,15,9560,3.25,3,31,2023-01-09,2023-01-10,29
98589,280,2023-01-06,15:59:10.402000,2023-01-06,15:59:10.402000,9,7,61222,2.38,2,36,2023-01-12,2023-01-07,16
98590,281,2023-01-06,17:45:09.951000,2023-01-06,17:45:09.951000,3,17,46830,3.15,3,33,2023-01-08,2023-01-08,18
98591,282,2023-01-06,18:47:09.986000,2023-01-06,18:47:09.986000,5,15,81567,2.22,2,13,2023-01-09,2023-01-08,4
98592,283,2023-01-09,11:53:10.655000,2023-01-09,11:53:10.655000,4,20,70359,3.14,3,40,2023-01-13,2023-01-15,17
98593,284,2023-01-09,11:58:10.068000,2023-01-09,11:58:10.068000,12,12,4603,3.94,2,9,2023-01-14,2023-01-12,28
98594,285,2023-01-09,12:59:09.869000,2023-01-09,12:59:09.869000,19,19,40042,2.85,2,17,2023-01-12,2023-01-09,20
98595,286,2023-01-09,14:10:09.920000,2023-01-09,14:10:09.920000,11,9,14435,2.96,3,10,2023-01-12,2023-01-12,16
98596,287,2023-01-09,17:35:10.547000,2023-01-09,17:35:10.547000,16,12,46254,2.32,3,24,2023-01-13,2023-01-11,28
98597,288,2023-01-09,18:43:10.150000,2023-01-09,18:43:10.150000,16,4,14095,3.11,2,10,2023-01-11,2023-01-14,14
98598,289,2023-01-10,08:01:10.752000,2023-01-10,08:01:10.752000,12,15,3673,3.49,3,37,2023-01-13,2023-01-10,20
98599,290,2023-01-10,08:33:10.101000,2023-01-10,08:33:10.101000,19,12,57031,2.73,2,21,2023-01-14,2023-01-15,22
98600,291,2023-01-10,09:37:10.086000,2023-01-10,09:37:10.086000,18,14,94344,3.79,3,12,2023-01-11,2023-01-10,17
98601,292,2023-01-10,10:06:10.138000,2023-01-10,10:06:10.138000,16,16,94248,2.27,3,26,2023-01-10,2023-01-11,26
98602,293,2023-01-10,10:33:10.187000,2023-01-10,10:33:10.187000,15,14,45204,3.64,3,22,2023-01-14,2023-01-15,11
98603,294,2023-01-10,10:39:10.121000,2023-01-10,10:39:10.121000,2,12,53601,3.27,2,45,2023-01-12,2023-01-11,11
98604,295,2023-01-10,10:43:09.867000,2023-01-10,10:43:09.867000,14,20,17227,2.82,2,12,2023-01-15,2023-01-14,7
98605,296,2023-01-10,13:07:10.383000,2023-01-10,13:07:10.383000,6,8,74621,3.76,2,43,2023-01-14,2023-01-12,25
98606,297,2023-01-10,13:54:10.060000,2023-01-10,13:54:10.060000,6,6,2863,2.17,3,7,2023-01-12,2023-01-14,29
98607,298,2023-01-10,14:28:09.857000,2023-01-10,14:28:09.857000,10,13,7027,2.91,2,37,2023-01-10,2023-01-14,2
98608,300,2023-01-10,15:30:09.996000,2023-01-10,15:30:09.996000,18,5,29056,3.08,3,22,2023-01-16,2023-01-16,9
98609,301,2023-01-10,15:34:10.154000,2023-01-10,15:34:10.154000,2,3,55196,3.27,3,39,2023-01-14,2023-01-12,12
98610,302,2023-01-10,16:21:10.088000,2023-01-10,16:21:10.088000,13,3,69032,2.93,3,31,2023-01-11,2023-01-13,8
98611,303,2023-01-10,16:43:10.819000,2023-01-10,16:43:10.819000,12,5,49310,2.07,3,7,2023-01-11,2023-01-12,9
98612,304,2023-01-10,16:53:09.936000,2023-01-10,16:53:09.936000,14,18,24937,2.16,2,46,2023-01-16,2023-01-17,26
98613,305,2023-01-10,17:53:09.962000,2023-01-10,17:53:09.962000,17,20,20107,3.60,3,16,2023-01-11,2023-01-14,26
98614,306,2023-01-11,09:03:09.949000,2023-01-11,09:03:09.949000,18,11,12549,3.93,3,37,2023-01-12,2023-01-15,20
98615,307,2023-01-11,09:13:10.182000,2023-01-11,09:13:10.182000,9,5,99342,3.00,2,12,2023-01-14,2023-01-16,4
98616,5222,2023-11-15,08:23:10.142000,2023-11-15,08:23:10.142000,9,19,65811,3.40,1,114,2023-11-20,2023-11-18,8
98617,309,2023-01-11,09:35:09.801000,2023-01-11,09:35:09.801000,4,7,3538,2.62,3,42,2023-01-12,2023-01-17,18
98618,310,2023-01-11,09:59:10.068000,2023-01-11,09:59:10.068000,11,5,87466,2.46,3,30,2023-01-12,2023-01-17,29
98619,312,2023-01-11,10:26:10.355000,2023-01-11,10:26:10.355000,3,5,9818,2.77,2,13,2023-01-16,2023-01-15,2
98620,313,2023-01-11,11:12:10.214000,2023-01-11,11:12:10.214000,10,16,56450,3.99,2,40,2023-01-11,2023-01-14,10
98621,314,2023-01-11,11:22:10.231000,2023-01-11,11:22:10.231000,18,5,80895,2.93,2,43,2023-01-13,2023-01-14,11
98622,315,2023-01-11,11:49:10.124000,2023-01-11,11:49:10.124000,18,14,29387,2.50,2,15,2023-01-11,2023-01-11,27
98623,2765,2023-06-14,14:53:10.088000,2023-06-14,14:53:10.088000,6,20,83485,3.75,1,75,2023-06-14,2023-06-20,13
98624,317,2023-01-11,17:18:10.097000,2023-01-11,17:18:10.097000,19,9,21393,3.09,3,2,2023-01-13,2023-01-15,17
98625,318,2023-01-11,17:26:10.100000,2023-01-11,17:26:10.100000,10,18,96988,2.65,3,35,2023-01-12,2023-01-17,13
98626,319,2023-01-11,17:27:10.113000,2023-01-11,17:27:10.113000,19,13,67247,2.18,2,13,2023-01-15,2023-01-12,18
98627,320,2023-01-11,18:05:09.982000,2023-01-11,18:05:09.982000,5,5,47161,2.91,2,45,2023-01-13,2023-01-12,3
98628,321,2023-01-11,18:22:10.068000,2023-01-11,18:22:10.068000,4,12,87172,2.71,2,3,2023-01-14,2023-01-16,20
98629,322,2023-01-12,08:46:09.881000,2023-01-12,08:46:09.881000,18,10,47106,2.99,2,29,2023-01-16,2023-01-13,10
98630,323,2023-01-12,09:27:10.446000,2023-01-12,09:27:10.446000,11,15,12775,2.50,2,36,2023-01-15,2023-01-13,1
98631,324,2023-01-12,09:38:09.960000,2023-01-12,09:38:09.960000,20,16,19735,3.98,2,39,2023-01-15,2023-01-15,3
98632,358,2023-01-13,18:54:10.469000,2023-01-13,18:54:10.469000,20,10,90248,2.61,3,24,2023-01-15,2023-01-15,25
98633,326,2023-01-12,10:53:09.978000,2023-01-12,10:53:09.978000,7,7,41705,2.23,1,4,2023-01-17,2023-01-13,29
98634,327,2023-01-12,15:27:10.246000,2023-01-12,15:27:10.246000,11,13,26509,3.26,2,6,2023-01-15,2023-01-16,18
98635,328,2023-01-12,15:49:10.033000,2023-01-12,15:49:10.033000,11,4,80971,2.83,3,2,2023-01-15,2023-01-14,15
98636,329,2023-01-12,16:21:10.077000,2023-01-12,16:21:10.077000,4,3,42820,3.33,3,38,2023-01-18,2023-01-19,30
98637,330,2023-01-12,16:23:10.166000,2023-01-12,16:23:10.166000,2,1,60271,2.67,2,45,2023-01-15,2023-01-15,28
98638,331,2023-01-12,16:25:10.221000,2023-01-12,16:25:10.221000,10,10,5808,3.40,1,5,2023-01-15,2023-01-14,5
98639,332,2023-01-12,16:34:10.386000,2023-01-12,16:34:10.386000,18,11,14313,3.00,2,33,2023-01-13,2023-01-18,26
98640,333,2023-01-12,16:52:10.349000,2023-01-12,16:52:10.349000,9,5,88289,2.01,3,27,2023-01-13,2023-01-19,4
98641,334,2023-01-12,17:56:10.148000,2023-01-12,17:56:10.148000,20,14,21918,2.65,1,30,2023-01-13,2023-01-13,13
98642,335,2023-01-13,08:35:09.951000,2023-01-13,08:35:09.951000,14,5,26400,3.92,2,12,2023-01-19,2023-01-16,26
98643,337,2023-01-13,08:40:09.969000,2023-01-13,08:40:09.969000,7,18,31461,3.11,2,20,2023-01-15,2023-01-17,14
98644,338,2023-01-13,08:51:10.306000,2023-01-13,08:51:10.306000,12,13,6167,2.78,3,7,2023-01-18,2023-01-19,17
98645,339,2023-01-13,09:28:10.293000,2023-01-13,09:28:10.293000,19,2,87283,2.33,3,5,2023-01-15,2023-01-13,6
98646,340,2023-01-13,09:50:10.061000,2023-01-13,09:50:10.061000,4,4,70634,3.60,2,51,2023-01-15,2023-01-14,26
98647,341,2023-01-13,09:59:10.293000,2023-01-13,09:59:10.293000,9,2,24769,3.27,3,23,2023-01-14,2023-01-16,12
98648,342,2023-01-13,10:01:09.838000,2023-01-13,10:01:09.838000,20,3,13805,3.43,1,30,2023-01-18,2023-01-15,20
98649,343,2023-01-13,10:09:10.428000,2023-01-13,10:09:10.428000,6,13,46902,3.74,2,33,2023-01-15,2023-01-20,14
98650,344,2023-01-13,10:22:10.106000,2023-01-13,10:22:10.106000,4,4,95033,2.84,1,28,2023-01-15,2023-01-16,2
98651,345,2023-01-13,11:16:10.120000,2023-01-13,11:16:10.120000,5,3,39576,2.64,2,36,2023-01-17,2023-01-18,26
98652,346,2023-01-13,11:26:10.245000,2023-01-13,11:26:10.245000,14,14,7984,2.68,3,22,2023-01-19,2023-01-19,12
98653,347,2023-01-13,12:18:09.905000,2023-01-13,12:18:09.905000,8,4,15566,2.08,2,3,2023-01-18,2023-01-16,24
98654,348,2023-01-13,12:39:10.724000,2023-01-13,12:39:10.724000,18,18,25868,2.38,2,40,2023-01-17,2023-01-17,1
98655,349,2023-01-13,13:27:09.951000,2023-01-13,13:27:09.951000,15,5,10967,3.69,2,15,2023-01-17,2023-01-16,3
98656,350,2023-01-13,14:25:10.143000,2023-01-13,14:25:10.143000,10,12,37917,3.72,1,42,2023-01-16,2023-01-19,7
98657,351,2023-01-13,16:24:10.175000,2023-01-13,16:24:10.175000,7,20,85521,3.19,1,46,2023-01-17,2023-01-15,20
98658,353,2023-01-13,17:13:10.306000,2023-01-13,17:13:10.306000,2,5,21827,2.85,3,11,2023-01-15,2023-01-15,4
98659,354,2023-01-13,17:15:10.175000,2023-01-13,17:15:10.175000,8,9,9280,3.76,1,34,2023-01-16,2023-01-16,8
98660,355,2023-01-13,17:44:10.434000,2023-01-13,17:44:10.434000,15,19,49900,3.76,2,38,2023-01-13,2023-01-17,22
98661,356,2023-01-13,17:55:10.126000,2023-01-13,17:55:10.126000,3,18,9758,3.40,1,11,2023-01-15,2023-01-17,22
98662,357,2023-01-13,18:18:10.337000,2023-01-13,18:18:10.337000,10,7,17016,3.31,1,48,2023-01-16,2023-01-16,12
98663,359,2023-01-16,08:39:09.859000,2023-01-16,08:39:09.859000,1,14,47761,3.18,3,32,2023-01-22,2023-01-17,10
98664,360,2023-01-16,08:51:09.962000,2023-01-16,08:51:09.962000,13,6,89922,3.69,3,36,2023-01-19,2023-01-21,17
98665,361,2023-01-16,09:28:10.238000,2023-01-16,09:28:10.238000,7,13,96886,2.31,1,24,2023-01-18,2023-01-19,26
98666,362,2023-01-16,09:58:09.806000,2023-01-16,09:58:09.806000,13,20,74272,3.76,1,37,2023-01-21,2023-01-16,9
98667,363,2023-01-16,10:18:10.058000,2023-01-16,10:18:10.058000,19,4,83110,2.15,3,1,2023-01-19,2023-01-22,21
98668,364,2023-01-16,10:19:10.153000,2023-01-16,10:19:10.153000,9,4,71754,2.03,3,21,2023-01-19,2023-01-16,29
98669,365,2023-01-16,10:59:10.084000,2023-01-16,10:59:10.084000,19,4,52053,2.75,2,48,2023-01-17,2023-01-18,11
98670,366,2023-01-16,11:08:10.063000,2023-01-16,11:08:10.063000,17,10,31660,2.30,1,26,2023-01-18,2023-01-22,28
98671,367,2023-01-16,11:09:09.952000,2023-01-16,11:09:09.952000,1,6,15537,2.63,3,53,2023-01-19,2023-01-20,6
98672,368,2023-01-16,11:49:09.847000,2023-01-16,11:49:09.847000,15,7,29047,2.00,1,29,2023-01-17,2023-01-23,29
98673,369,2023-01-16,11:52:10.050000,2023-01-16,11:52:10.050000,4,1,69544,3.75,3,54,2023-01-17,2023-01-20,12
98674,370,2023-01-16,12:07:10.045000,2023-01-16,12:07:10.045000,9,8,40149,2.30,2,54,2023-01-16,2023-01-18,24
98675,371,2023-01-16,12:08:09.937000,2023-01-16,12:08:09.937000,16,5,48857,3.43,3,51,2023-01-17,2023-01-17,20
98676,372,2023-01-16,12:15:10.131000,2023-01-16,12:15:10.131000,17,11,78250,2.46,2,3,2023-01-20,2023-01-18,1
98677,2784,2023-06-15,14:04:09.859000,2023-06-15,14:04:09.859000,6,9,44306,3.27,1,93,2023-06-17,2023-06-15,22
98678,299,2023-01-10,14:43:10.071000,2023-01-10,14:43:10.071000,3,15,70314,2.35,2,20,2023-01-10,2023-01-15,14
98679,336,2023-01-13,08:37:10.053000,2023-01-13,08:37:10.053000,16,7,82454,3.34,2,91,2023-01-15,2023-01-13,10
98680,352,2023-01-13,16:57:09.816000,2023-01-13,16:57:09.816000,6,11,83107,2.18,2,41,2023-01-15,2023-01-18,19
98681,373,2023-01-16,12:36:09.913000,2023-01-16,12:36:09.913000,1,5,30870,2.92,2,37,2023-01-22,2023-01-19,9
98682,374,2023-01-16,13:27:10.031000,2023-01-16,13:27:10.031000,19,19,22851,3.10,1,53,2023-01-19,2023-01-20,11
98683,375,2023-01-16,14:24:10.358000,2023-01-16,14:24:10.358000,9,20,56261,3.26,2,7,2023-01-20,2023-01-22,9
98684,376,2023-01-16,14:26:10.516000,2023-01-16,14:26:10.516000,3,20,94923,3.97,3,13,2023-01-21,2023-01-18,18
98685,377,2023-01-16,14:30:10.157000,2023-01-16,14:30:10.157000,19,12,63442,3.54,3,12,2023-01-20,2023-01-19,7
98686,378,2023-01-16,14:37:10.053000,2023-01-16,14:37:10.053000,7,16,3950,3.88,3,10,2023-01-17,2023-01-18,15
98687,379,2023-01-16,14:53:10.141000,2023-01-16,14:53:10.141000,18,9,11422,3.70,1,20,2023-01-22,2023-01-20,13
98688,380,2023-01-16,15:15:10.197000,2023-01-16,15:15:10.197000,16,16,47466,3.65,1,17,2023-01-21,2023-01-17,11
98689,381,2023-01-16,15:47:10.185000,2023-01-16,15:47:10.185000,14,14,6120,2.71,2,7,2023-01-18,2023-01-20,21
98690,382,2023-01-16,16:45:10.057000,2023-01-16,16:45:10.057000,17,16,71818,2.67,3,15,2023-01-21,2023-01-17,1
98691,383,2023-01-16,17:36:10.494000,2023-01-16,17:36:10.494000,6,14,54063,3.37,2,25,2023-01-19,2023-01-20,23
98692,384,2023-01-17,08:05:10.100000,2023-01-17,08:05:10.100000,7,19,61517,2.13,2,51,2023-01-21,2023-01-23,8
98693,385,2023-01-17,08:23:10.313000,2023-01-17,08:23:10.313000,17,5,6532,3.44,2,10,2023-01-22,2023-01-20,28
98694,387,2023-01-17,09:28:10.006000,2023-01-17,09:28:10.006000,12,7,47705,3.94,3,50,2023-01-21,2023-01-20,20
98695,388,2023-01-17,11:22:09.849000,2023-01-17,11:22:09.849000,2,13,17333,3.23,3,45,2023-01-18,2023-01-19,6
98696,389,2023-01-17,11:23:09.924000,2023-01-17,11:23:09.924000,13,6,33993,3.98,2,26,2023-01-21,2023-01-18,19
98697,390,2023-01-17,12:16:10.270000,2023-01-17,12:16:10.270000,16,11,97363,2.58,1,6,2023-01-20,2023-01-20,24
98698,391,2023-01-17,12:38:10.416000,2023-01-17,12:38:10.416000,8,19,8139,3.05,3,36,2023-01-18,2023-01-20,2
98699,392,2023-01-17,12:57:09.921000,2023-01-17,12:57:09.921000,7,8,8094,2.03,2,20,2023-01-20,2023-01-20,29
98700,393,2023-01-17,13:41:10.106000,2023-01-17,13:41:10.106000,8,8,43810,2.72,1,41,2023-01-21,2023-01-17,24
98701,394,2023-01-17,14:52:10.415000,2023-01-17,14:52:10.415000,14,4,70180,2.82,1,51,2023-01-18,2023-01-19,2
98702,395,2023-01-17,15:20:10.063000,2023-01-17,15:20:10.063000,16,19,17767,3.41,2,41,2023-01-18,2023-01-18,27
98703,397,2023-01-17,16:30:10.802000,2023-01-17,16:30:10.802000,3,15,5183,3.61,2,11,2023-01-23,2023-01-19,9
98704,1234,2023-03-10,09:59:10.198000,2023-03-10,09:59:10.198000,20,15,51751,3.33,3,16,2023-03-11,2023-03-13,9
98705,399,2023-01-17,17:44:10.063000,2023-01-17,17:44:10.063000,8,18,29910,2.44,2,27,2023-01-20,2023-01-22,16
98706,400,2023-01-18,08:21:09.987000,2023-01-18,08:21:09.987000,9,15,16982,2.53,1,39,2023-01-23,2023-01-20,6
98707,401,2023-01-18,08:38:09.681000,2023-01-18,08:38:09.681000,20,17,78152,2.99,3,21,2023-01-19,2023-01-22,6
98708,5223,2023-11-15,08:38:09.723000,2023-11-15,08:38:09.723000,19,7,89746,3.91,1,54,2023-11-21,2023-11-20,1
98709,403,2023-01-18,09:10:10.212000,2023-01-18,09:10:10.212000,10,15,50421,2.82,1,33,2023-01-19,2023-01-20,12
98710,404,2023-01-18,09:29:09.954000,2023-01-18,09:29:09.954000,8,15,5516,2.19,2,1,2023-01-22,2023-01-20,30
98711,396,2023-01-17,16:21:10.219000,2023-01-17,16:21:10.219000,3,10,97011,3.28,1,12,2023-01-22,2023-01-21,6
98712,405,2023-01-18,10:00:10.312000,2023-01-18,10:00:10.312000,7,7,59215,2.89,1,42,2023-01-19,2023-01-23,11
98713,406,2023-01-18,10:28:10.390000,2023-01-18,10:28:10.390000,3,13,14937,2.73,1,6,2023-01-18,2023-01-21,10
98714,407,2023-01-18,11:33:10.061000,2023-01-18,11:33:10.061000,9,1,39475,3.01,2,26,2023-01-22,2023-01-20,28
